time,frequency,confidence
8.900,293.634,0.966399
8.910,293.606,0.967058
8.920,293.570,0.969089
8.930,293.594,0.968775
8.940,293.528,0.966142
8.950,293.508,0.965896
8.960,293.181,0.925296
8.970,289.899,0.731772
8.980,287.915,0.675840
8.990,290.747,0.777081
9.000,292.671,0.860930
9.010,293.634,0.912345
9.020,294.121,0.954663
9.030,293.925,0.950700
9.040,293.817,0.956754
9.050,293.731,0.955436
9.060,293.655,0.954837
9.070,293.578,0.955537
9.080,293.508,0.949591
9.090,293.675,0.951375
9.100,293.804,0.958418
9.110,293.709,0.957672
9.120,293.677,0.958541
9.130,293.677,0.951606
9.140,293.716,0.955031
9.150,293.787,0.956215
9.160,293.796,0.958864
9.170,293.737,0.957109
9.180,293.793,0.959344
9.190,293.676,0.955569
9.200,293.704,0.954994
9.210,293.629,0.953891
9.220,293.650,0.951312
9.230,293.663,0.955416
9.240,293.651,0.952897
9.250,293.647,0.954775
9.260,293.630,0.954386
9.270,293.710,0.958380
9.280,293.662,0.953508
9.290,293.691,0.953671
9.300,293.687,0.953376
9.310,293.729,0.953899
9.320,293.688,0.953365
9.330,293.678,0.951492
9.340,293.687,0.953676
9.350,293.714,0.953754
9.360,293.722,0.954545
9.370,293.719,0.950123
9.380,293.706,0.952263
9.390,293.622,0.946887
9.400,293.640,0.947385
9.410,293.624,0.946892
9.420,293.701,0.953870
9.430,293.723,0.951415
9.440,293.719,0.954632
9.450,293.712,0.952849
9.460,293.751,0.954072
9.470,293.781,0.954066
9.480,293.798,0.956293
9.490,293.779,0.953685
9.500,293.872,0.956722
9.510,293.900,0.961382
9.520,293.909,0.958086
9.530,293.917,0.959734
9.540,293.798,0.956035
9.550,293.853,0.954897
9.560,293.841,0.955203
9.570,293.835,0.956093
9.580,293.836,0.958357
9.590,293.947,0.962818
9.600,293.919,0.962387
9.610,293.985,0.962907
9.620,293.981,0.962121
9.630,293.980,0.960675
9.640,294.025,0.960189
9.650,294.053,0.962755
9.660,294.097,0.964821
9.670,294.036,0.962962
9.680,294.095,0.967509
9.690,293.956,0.963490
9.700,294.058,0.964356
9.710,293.924,0.963205
9.720,293.941,0.963258
9.730,293.900,0.963339
9.740,293.928,0.966025
9.750,293.951,0.968250
9.760,293.983,0.968652
9.770,293.947,0.966666
9.780,292.474,0.729140
9.790,289.497,0.421106
9.800,384.580,0.183905
9.810,390.040,0.538812
9.820,391.729,0.641908
9.830,391.811,0.824937
9.840,391.683,0.880422
9.850,391.574,0.901956
9.860,391.598,0.912074
9.870,391.783,0.927009
9.880,391.759,0.924338
9.890,391.771,0.932610
9.900,391.675,0.926588
9.910,391.585,0.929085
9.920,391.680,0.932015
9.930,391.681,0.929549
9.940,391.764,0.930288
9.950,391.799,0.931050
9.960,391.772,0.927152
9.970,391.845,0.926855
9.980,391.527,0.916184
9.990,391.810,0.898077
10.000,391.745,0.838965
10.010,392.251,0.749287
10.020,391.654,0.799938
10.030,392.075,0.805189
10.040,391.759,0.802366
10.050,391.419,0.881398
10.060,391.512,0.903246
10.070,391.830,0.924845
10.080,391.637,0.923656
10.090,391.547,0.923215
10.100,391.745,0.926567
10.110,391.809,0.924640
10.120,391.679,0.927494
10.130,391.711,0.922486
10.140,391.721,0.919829
10.150,391.965,0.927288
10.160,391.919,0.922521
10.170,391.815,0.928702
10.180,391.844,0.928547
10.190,391.715,0.906612
10.200,391.263,0.890262
10.210,391.160,0.868347
10.220,391.687,0.846747
10.230,391.445,0.806728
10.240,392.006,0.807388
10.250,391.886,0.899931
10.260,392.081,0.913145
10.270,392.152,0.939862
10.280,392.241,0.945854
10.290,392.397,0.954475
10.300,392.208,0.951407
10.310,392.166,0.952367
10.320,392.187,0.951204
10.330,391.975,0.951758
10.340,392.133,0.955295
10.350,392.066,0.956354
10.360,392.057,0.952876
10.370,392.040,0.954057
10.380,391.957,0.947899
10.390,392.202,0.954026
10.400,392.036,0.952009
10.410,392.201,0.955404
10.420,392.103,0.953359
10.430,392.035,0.951916
10.440,392.115,0.955322
10.450,391.838,0.950349
10.460,392.055,0.953715
10.470,392.002,0.953446
10.480,391.912,0.952200
10.490,392.040,0.956051
10.500,391.813,0.949821
10.510,392.025,0.951654
10.520,391.895,0.951155
10.530,391.960,0.954296
10.540,392.078,0.956404
10.550,391.842,0.950066
10.560,392.066,0.954504
10.570,391.944,0.954728
10.580,392.171,0.958423
10.590,392.257,0.958851
10.600,391.821,0.912657
10.610,389.929,0.850900
10.620,387.850,0.782090
10.630,389.761,0.807043
10.640,391.511,0.772470
10.650,391.933,0.785579
10.660,391.556,0.894751
10.670,391.153,0.906829
10.680,391.551,0.930896
10.690,391.656,0.933607
